subsistence	playerNr	treatment	per	infoChoice	decision	payoff	demonstrator1	demonstrator2	demonstrator3	opt	orderTreatments	age	optDemo1	optDemo2	optDemo3	sumDemoOpt
3	51	1	3	1	2	44	2	1	2	1	1	20	1	0	1	2
3	51	1	4	1	2	33	2	1	2	1	1	20	1	0	1	2
3	51	1	5	2	1	30	2	1	2	0	1	20	1	0	1	2
3	51	1	6	1	1	54	2	1	1	0	1	20	1	0	0	1
3	51	1	7	1	2	34	2	1	2	1	1	20	1	0	1	2
3	51	1	8	1	2	66	2	1	2	1	1	20	1	0	1	2
3	51	1	9	1	1	35	1	2	1	0	1	20	0	1	0	1
3	51	1	10	2	1	33	2	2	1	0	1	20	1	1	0	2
3	51	1	11	1	1	35	2	1	1	0	1	20	1	0	0	1
3	51	1	12	1	2	25	2	1	2	1	1	20	1	0	1	2
3	51	1	13	1	2	31	2	2	2	1	1	20	1	1	1	3
3	51	1	14	1	2	45	2	2	2	1	1	20	1	1	1	3
3	51	1	15	1	2	20	2	2	2	1	1	20	1	1	1	3
3	51	2	1	0	1	52	0	0	0	0	1	20	0	0	0	0
3	51	2	2	1	1	53	1	2	1	0	1	20	0	1	0	1
3	51	2	3	1	2	38	2	2	2	1	1	20	1	1	1	3
3	51	2	4	2	2	29	2	2	2	1	1	20	1	1	1	3
3	51	2	5	1	2	36	2	1	2	1	1	20	1	0	1	2
3	51	2	6	1	2	47	2	1	2	1	1	20	1	0	1	2
3	51	2	7	2	2	58	2	1	1	1	1	20	1	0	0	1
3	51	2	8	1	1	40	1	1	2	0	1	20	0	0	1	1
3	51	2	9	1	2	42	2	1	2	1	1	20	1	0	1	2
3	51	2	10	1	2	43	2	1	2	1	1	20	1	0	1	2
3	51	2	11	1	2	40	2	2	2	1	1	20	1	1	1	3
3	51	2	12	1	2	58	2	2	1	1	1	20	1	1	0	2
3	51	2	13	1	2	21	2	1	2	1	1	20	1	0	1	2
3	51	2	14	1	2	19	2	1	2	1	1	20	1	0	1	2
3	51	2	15	2	1	34	2	2	2	0	1	20	1	1	1	3
3	52	1	1	0	1	27	0	0	0	0	2	19	0	0	0	0
3	52	1	2	1	1	12	1	2	1	0	2	19	0	1	0	1
3	52	1	3	1	2	44	2	2	2	1	2	19	1	1	1	3
3	52	1	4	1	2	38	2	2	2	1	2	19	1	1	1	3
3	52	1	5	1	2	24	2	1	2	1	2	19	1	0	1	2
3	52	1	6	1	1	36	2	1	2	0	2	19	1	0	1	2
3	52	1	7	1	2	25	2	1	1	1	2	19	1	0	0	1
3	52	1	8	1	2	52	1	1	2	1	2	19	0	0	1	1
3	52	1	9	1	1	34	2	1	2	0	2	19	1	0	1	2
3	52	1	10	1	2	57	2	1	2	1	2	19	1	0	1	2
3	52	1	11	1	1	30	2	2	2	0	2	19	1	1	1	3
3	52	1	12	1	2	27	2	2	1	1	2	19	1	1	0	2
3	52	1	13	2	1	36	2	1	2	0	2	19	1	0	1	2
3	52	1	14	1	2	48	2	1	2	1	2	19	1	0	1	2
3	52	1	15	1	2	28	2	2	2	1	2	19	1	1	1	3
3	52	2	1	0	1	17	0	0	0	0	2	19	0	0	0	0
3	52	2	2	1	1	29	1	1	1	0	2	19	0	0	0	0
3	52	2	3	1	2	45	2	1	2	1	2	19	1	0	1	2
3	52	2	4	1	2	37	2	1	2	1	2	19	1	0	1	2
3	52	2	5	1	2	48	2	1	2	1	2	19	1	0	1	2
3	52	2	6	1	2	49	2	1	1	1	2	19	1	0	0	1
3	52	2	7	1	1	27	2	1	2	0	2	19	1	0	1	2
3	52	2	8	1	1	25	2	1	2	0	2	19	1	0	1	2
3	52	2	9	1	2	31	1	2	1	1	2	19	0	1	0	1
3	52	2	10	1	2	53	2	2	1	1	2	19	1	1	0	2
3	52	2	11	1	2	27	2	1	1	1	2	19	1	0	0	1
3	52	2	12	1	2	41	2	1	2	1	2	19	1	0	1	2
3	52	2	13	1	2	36	2	2	2	1	2	19	1	1	1	3
3	52	2	14	1	2	48	2	2	2	1	2	19	1	1	1	3
3	52	2	15	1	2	39	2	2	2	1	2	19	1	1	1	3
3	53	1	1	0	1	39	0	0	0	0	1	22	0	0	0	0
3	53	1	2	1	1	24	1	1	1	0	1	22	0	0	0	0
3	53	1	3	2	2	25	2	1	2	1	1	22	1	0	1	2
3	53	1	4	2	1	17	2	1	2	0	1	22	1	0	1	2
3	53	1	5	1	2	26	2	1	2	1	1	22	1	0	1	2
3	53	1	6	2	1	54	2	1	1	0	1	22	1	0	0	1
3	53	1	7	2	1	41	2	1	2	0	1	22	1	0	1	2
3	53	1	8	2	1	29	2	1	2	0	1	22	1	0	1	2
3	53	1	9	2	2	32	1	2	1	1	1	22	0	1	0	1
3	53	1	10	2	1	24	2	2	1	0	1	22	1	1	0	2
3	53	1	11	2	2	27	2	1	1	1	1	22	1	0	0	1
3	53	1	12	2	1	41	2	1	2	0	1	22	1	0	1	2
3	53	1	13	2	1	30	2	2	2	0	1	22	1	1	1	3
3	53	1	14	2	1	35	2	2	2	0	1	22	1	1	1	3
3	53	1	15	2	1	38	2	2	2	0	1	22	1	1	1	3
3	53	2	1	0	1	32	0	0	0	0	1	22	0	0	0	0
3	53	2	2	1	1	36	1	2	1	0	1	22	0	1	0	1
3	53	2	3	2	2	50	2	2	2	1	1	22	1	1	1	3
3	53	2	4	2	2	22	2	2	2	1	1	22	1	1	1	3
3	53	2	5	2	1	24	2	1	2	0	1	22	1	0	1	2
3	53	2	6	2	2	38	2	1	2	1	1	22	1	0	1	2
3	53	2	7	2	2	31	2	1	1	1	1	22	1	0	0	1
3	53	2	8	2	2	44	1	1	2	1	1	22	0	0	1	1
3	53	2	9	2	2	40	2	1	2	1	1	22	1	0	1	2
3	53	2	10	2	2	26	2	1	2	1	1	22	1	0	1	2
3	53	2	11	2	1	37	2	2	2	0	1	22	1	1	1	3
3	53	2	12	2	1	37	2	2	1	0	1	22	1	1	0	2
3	53	2	13	2	1	18	2	1	2	0	1	22	1	0	1	2
3	53	2	14	2	2	22	2	1	2	1	1	22	1	0	1	2
3	53	2	15	2	2	40	2	2	2	1	1	22	1	1	1	3
3	55	1	1	0	2	58	0	0	0	1	1	25	0	0	0	0
3	55	1	2	2	2	46	1	1	1	1	1	25	0	0	0	0
3	55	1	3	2	2	40	2	1	2	1	1	25	1	0	1	2
3	55	1	4	2	2	34	2	1	2	1	1	25	1	0	1	2
3	55	1	5	2	1	36	2	1	2	0	1	25	1	0	1	2
3	55	1	6	2	1	13	2	1	1	0	1	25	1	0	0	1
3	55	1	7	2	2	19	2	1	2	1	1	25	1	0	1	2
3	55	1	8	2	2	25	2	1	2	1	1	25	1	0	1	2
3	55	1	9	2	2	37	1	2	1	1	1	25	0	1	0	1
3	55	1	10	2	1	26	2	2	1	0	1	25	1	1	0	2
3	55	1	11	2	1	24	2	1	1	0	1	25	1	0	0	1
3	55	1	12	2	2	32	2	1	2	1	1	25	1	0	1	2
3	55	1	13	2	2	21	2	2	2	1	1	25	1	1	1	3
3	55	1	14	2	2	45	2	2	2	1	1	25	1	1	1	3
3	55	1	15	2	2	35	2	2	2	1	1	25	1	1	1	3
3	55	2	1	0	2	20	0	0	0	1	1	25	0	0	0	0
3	55	2	2	2	2	27	1	2	1	1	1	25	0	1	0	1
3	55	2	3	2	2	19	2	2	2	1	1	25	1	1	1	3
3	55	2	4	2	1	30	2	2	2	0	1	25	1	1	1	3
3	55	2	5	2	1	7	2	1	2	0	1	25	1	0	1	2
3	55	2	6	2	1	49	2	1	2	0	1	25	1	0	1	2
3	55	2	7	2	1	11	2	1	1	0	1	25	1	0	0	1
3	55	2	8	2	2	41	1	1	2	1	1	25	0	0	1	1
3	55	2	9	2	2	46	2	1	2	1	1	25	1	0	1	2
3	55	2	10	2	2	49	2	1	2	1	1	25	1	0	1	2
3	55	2	11	2	2	49	2	2	2	1	1	25	1	1	1	3
3	55	2	12	2	2	44	2	2	1	1	1	25	1	1	0	2
3	55	2	13	2	2	26	2	1	2	1	1	25	1	0	1	2
3	55	2	14	2	2	27	2	1	2	1	1	25	1	0	1	2
3	55	2	15	2	1	33	2	2	2	0	1	25	1	1	1	3
3	58	1	1	0	1	23	0	0	0	0	1	25	0	0	0	0
3	58	1	2	1	1	27	1	1	1	0	1	25	0	0	0	0
3	58	1	3	2	1	36	2	1	2	0	1	25	1	0	1	2
3	58	1	4	2	2	18	2	1	2	1	1	25	1	0	1	2
3	58	1	5	1	2	48	2	1	2	1	1	25	1	0	1	2
3	58	1	6	1	1	47	2	1	1	0	1	25	1	0	0	1
3	58	1	7	2	1	13	2	1	2	0	1	25	1	0	1	2
3	58	1	8	2	2	26	2	1	2	1	1	25	1	0	1	2
3	58	1	9	1	1	33	1	2	1	0	1	25	0	1	0	1
3	58	1	10	1	2	48	2	2	1	1	1	25	1	1	0	2
3	58	1	11	1	1	29	2	1	1	0	1	25	1	0	0	1
3	58	1	12	1	2	37	2	1	2	1	1	25	1	0	1	2
3	58	1	13	2	2	60	2	2	2	1	1	25	1	1	1	3
3	58	1	14	2	2	37	2	2	2	1	1	25	1	1	1	3
3	58	1	15	2	2	36	2	2	2	1	1	25	1	1	1	3
3	58	2	1	0	1	33	0	0	0	0	1	25	0	0	0	0
3	58	2	2	2	1	36	1	2	1	0	1	25	0	1	0	1
3	58	2	3	2	2	25	2	2	2	1	1	25	1	1	1	3
3	58	2	4	2	1	41	2	2	2	0	1	25	1	1	1	3
3	58	2	5	2	1	5	2	1	2	0	1	25	1	0	1	2
3	58	2	6	2	2	44	2	1	2	1	1	25	1	0	1	2
3	58	2	7	2	2	21	2	1	1	1	1	25	1	0	0	1
3	58	2	8	2	1	53	1	1	2	0	1	25	0	0	1	1
3	58	2	9	2	1	26	2	1	2	0	1	25	1	0	1	2
3	58	2	10	2	2	35	2	1	2	1	1	25	1	0	1	2
3	58	2	11	2	1	11	2	2	2	0	1	25	1	1	1	3
3	58	2	12	2	2	41	2	2	1	1	1	25	1	1	0	2
3	58	2	13	2	2	39	2	1	2	1	1	25	1	0	1	2
3	58	2	14	1	2	27	2	1	2	1	1	25	1	0	1	2
3	58	2	15	1	2	59	2	2	2	1	1	25	1	1	1	3
3	60	1	1	0	1	35	0	0	0	0	1	20	0	0	0	0
3	60	1	2	2	1	40	1	1	1	0	1	20	0	0	0	0
3	60	1	3	2	1	50	2	1	2	0	1	20	1	0	1	2
3	60	1	4	2	1	31	2	1	2	0	1	20	1	0	1	2
3	60	1	5	2	1	10	2	1	2	0	1	20	1	0	1	2
3	60	1	6	2	2	57	2	1	1	1	1	20	1	0	0	1
3	60	1	7	2	2	66	2	1	2	1	1	20	1	0	1	2
3	60	1	8	2	2	35	2	1	2	1	1	20	1	0	1	2
3	60	1	9	2	2	28	1	2	1	1	1	20	0	1	0	1
3	60	1	10	2	1	36	2	2	1	0	1	20	1	1	0	2
3	60	1	11	2	1	38	2	1	1	0	1	20	1	0	0	1
3	60	1	12	2	1	21	2	1	2	0	1	20	1	0	1	2
3	60	1	13	2	2	37	2	2	2	1	1	20	1	1	1	3
3	60	1	14	2	2	55	2	2	2	1	1	20	1	1	1	3
3	60	1	15	2	2	27	2	2	2	1	1	20	1	1	1	3
3	60	2	1	0	1	42	0	0	0	0	1	20	0	0	0	0
3	60	2	2	2	1	35	1	2	1	0	1	20	0	1	0	1
3	60	2	3	2	1	34	2	2	2	0	1	20	1	1	1	3
3	60	2	4	2	1	30	2	2	2	0	1	20	1	1	1	3
3	60	2	5	2	1	30	2	1	2	0	1	20	1	0	1	2
3	60	2	6	2	1	5	2	1	2	0	1	20	1	0	1	2
3	60	2	7	2	2	59	2	1	1	1	1	20	1	0	0	1
3	60	2	8	2	2	42	1	1	2	1	1	20	0	0	1	1
3	60	2	9	2	2	35	2	1	2	1	1	20	1	0	1	2
3	60	2	10	2	2	36	2	1	2	1	1	20	1	0	1	2
3	60	2	11	2	2	42	2	2	2	1	1	20	1	1	1	3
3	60	2	12	2	2	30	2	2	1	1	1	20	1	1	0	2
3	60	2	13	2	2	48	2	1	2	1	1	20	1	0	1	2
3	60	2	14	2	2	31	2	1	2	1	1	20	1	0	1	2
3	60	2	15	2	2	28	2	2	2	1	1	20	1	1	1	3
3	61	1	1	0	1	41	0	0	0	0	2	20	0	0	0	0
3	61	1	2	1	1	55	1	2	1	0	2	20	0	1	0	1
3	61	1	3	1	2	39	2	2	2	1	2	20	1	1	1	3
3	61	1	4	1	2	42	2	2	2	1	2	20	1	1	1	3
3	61	1	5	2	2	29	2	1	2	1	2	20	1	0	1	2
3	61	1	6	2	2	55	2	1	2	1	2	20	1	0	1	2
3	61	1	7	1	2	44	2	1	1	1	2	20	1	0	0	1
3	61	1	8	1	2	39	1	1	2	1	2	20	0	0	1	1
3	61	1	9	2	2	38	2	1	2	1	2	20	1	0	1	2
3	61	1	10	1	2	52	2	1	2	1	2	20	1	0	1	2
3	61	1	11	1	1	33	2	2	2	0	2	20	1	1	1	3
3	61	1	12	1	2	38	2	2	1	1	2	20	1	1	0	2
3	61	1	13	1	2	39	2	1	2	1	2	20	1	0	1	2
3	61	1	14	2	2	39	2	1	2	1	2	20	1	0	1	2
3	61	1	15	2	2	41	2	2	2	1	2	20	1	1	1	3
3	61	2	1	0	1	51	0	0	0	0	2	20	0	0	0	0
3	61	2	2	2	2	32	1	1	1	1	2	20	0	0	0	0
3	61	2	3	1	2	45	2	1	2	1	2	20	1	0	1	2
3	61	2	4	1	2	44	2	1	2	1	2	20	1	0	1	2
3	61	2	5	2	2	47	2	1	2	1	2	20	1	0	1	2
3	61	2	6	2	2	30	2	1	1	1	2	20	1	0	0	1
3	61	2	7	1	1	11	2	1	2	0	2	20	1	0	1	2
3	61	2	8	1	1	17	2	1	2	0	2	20	1	0	1	2
3	61	2	9	2	1	48	1	2	1	0	2	20	0	1	0	1
3	61	2	10	2	1	35	2	2	1	0	2	20	1	1	0	2
3	61	2	11	1	2	46	2	1	1	1	2	20	1	0	0	1
3	61	2	12	1	2	39	2	1	2	1	2	20	1	0	1	2
3	61	2	13	2	1	22	2	2	2	0	2	20	1	1	1	3
3	61	2	14	2	2	38	2	2	2	1	2	20	1	1	1	3
3	61	2	15	1	2	37	2	2	2	1	2	20	1	1	1	3
3	62	1	1	0	1	22	0	0	0	0	1	20	0	0	0	0
3	62	1	2	2	1	19	1	1	1	0	1	20	0	0	0	0
3	62	1	3	2	1	31	2	1	2	0	1	20	1	0	1	2
3	62	1	4	2	1	14	2	1	2	0	1	20	1	0	1	2
3	62	1	5	2	1	50	2	1	2	0	1	20	1	0	1	2
3	62	1	6	2	1	16	2	1	1	0	1	20	1	0	0	1
3	62	1	7	2	1	39	2	1	2	0	1	20	1	0	1	2
3	62	1	8	2	1	34	2	1	2	0	1	20	1	0	1	2
3	62	1	9	2	1	34	1	2	1	0	1	20	0	1	0	1
3	62	1	10	2	1	30	2	2	1	0	1	20	1	1	0	2
3	62	1	11	2	1	27	2	1	1	0	1	20	1	0	0	1
3	62	1	12	2	1	38	2	1	2	0	1	20	1	0	1	2
3	62	1	13	2	1	41	2	2	2	0	1	20	1	1	1	3
3	62	1	14	2	1	27	2	2	2	0	1	20	1	1	1	3
3	62	1	15	2	1	12	2	2	2	0	1	20	1	1	1	3
3	62	2	1	0	1	25	0	0	0	0	1	20	0	0	0	0
3	62	2	2	2	1	38	1	2	1	0	1	20	0	1	0	1
3	62	2	3	2	1	33	2	2	2	0	1	20	1	1	1	3
3	62	2	4	2	1	32	2	2	2	0	1	20	1	1	1	3
3	62	2	5	2	1	35	2	1	2	0	1	20	1	0	1	2
3	62	2	6	2	1	15	2	1	2	0	1	20	1	0	1	2
3	62	2	7	2	2	43	2	1	1	1	1	20	1	0	0	1
3	62	2	8	2	2	42	1	1	2	1	1	20	0	0	1	1
3	62	2	9	2	2	44	2	1	2	1	1	20	1	0	1	2
3	62	2	10	2	2	60	2	1	2	1	1	20	1	0	1	2
3	62	2	11	2	2	30	2	2	2	1	1	20	1	1	1	3
3	62	2	12	2	2	21	2	2	1	1	1	20	1	1	0	2
3	62	2	13	2	2	39	2	1	2	1	1	20	1	0	1	2
3	62	2	14	2	2	37	2	1	2	1	1	20	1	0	1	2
3	62	2	15	2	2	38	2	2	2	1	1	20	1	1	1	3
3	63	1	1	0	2	17	0	0	0	1	2	18	0	0	0	0
3	63	1	2	1	1	8	1	2	1	0	2	18	0	1	0	1
3	63	1	3	1	2	61	2	2	2	1	2	18	1	1	1	3
3	63	1	4	1	2	15	2	2	2	1	2	18	1	1	1	3
3	63	1	5	1	2	27	2	1	2	1	2	18	1	0	1	2
3	63	1	6	1	1	35	2	1	2	0	2	18	1	0	1	2
3	63	1	7	1	2	33	2	1	1	1	2	18	1	0	0	1
3	63	1	8	1	2	40	1	1	2	1	2	18	0	0	1	1
3	63	1	9	1	1	36	2	1	2	0	2	18	1	0	1	2
3	63	1	10	1	2	26	2	1	2	1	2	18	1	0	1	2
3	63	1	11	1	1	30	2	2	2	0	2	18	1	1	1	3
3	63	1	12	1	2	21	2	2	1	1	2	18	1	1	0	2
3	63	1	13	1	2	32	2	1	2	1	2	18	1	0	1	2
3	63	1	14	1	2	49	2	1	2	1	2	18	1	0	1	2
3	63	1	15	1	2	20	2	2	2	1	2	18	1	1	1	3
3	63	2	1	0	1	34	0	0	0	0	2	18	0	0	0	0
3	63	2	2	1	1	41	1	1	1	0	2	18	0	0	0	0
3	63	2	3	1	2	39	2	1	2	1	2	18	1	0	1	2
3	63	2	4	1	2	36	2	1	2	1	2	18	1	0	1	2
3	63	2	5	1	2	34	2	1	2	1	2	18	1	0	1	2
3	63	2	6	1	2	45	2	1	1	1	2	18	1	0	0	1
3	63	2	7	1	1	35	2	1	2	0	2	18	1	0	1	2
3	63	2	8	1	1	37	2	1	2	0	2	18	1	0	1	2
3	63	2	9	1	2	43	1	2	1	1	2	18	0	1	0	1
3	63	2	10	1	2	44	2	2	1	1	2	18	1	1	0	2
3	63	2	11	1	2	44	2	1	1	1	2	18	1	0	0	1
3	63	2	12	1	2	26	2	1	2	1	2	18	1	0	1	2
3	63	2	13	1	2	45	2	2	2	1	2	18	1	1	1	3
3	63	2	14	1	2	37	2	2	2	1	2	18	1	1	1	3
3	63	2	15	1	2	37	2	2	2	1	2	18	1	1	1	3
